ccd_count clocking datestart             datestop              dec             dither fep_count hetg letg obsid pcad_mode pitch  power_cmd  q1                 q2               q3               q4                ra            roll          si_mode  simfa_pos simpos trans_keys                                       tstart       tstop        vid_board
1         0        2017:047:10:53:34.392 2017:047:10:55:21.077 12.3691788962   ENAB   1         RETR RETR 19458 NMAN      143.25 AA00000000 -0.0319321061      -0.688043092     -0.714541655     0.122504155       187.714872732 86.9980632258 TE_008FC -468      -99616 clocking,pcad_mode,power_cmd,simpos              603629683.58 603629790.26 1        
1         0        2017:047:10:55:21.077 2017:047:10:56:34.392 12.3691788962   ENAB   1         RETR RETR 19458 NMAN      143.30 AA00000000 -0.0319321061      -0.688043092     -0.714541655     0.122504155       187.714872732 86.9980632258 TE_008FC -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    603629790.26 603629863.58 1        
1         0        2017:047:10:56:34.392 2017:047:10:59:10.826 12.3691788962   ENAB   1         RETR RETR 50304 NMAN      143.30 AA00000000 -0.0319321061      -0.688043092     -0.714541655     0.122504155       187.714872732 86.9980632258 TE_008FC -468      -99616 obsid                                            603629863.58 603630020.01 1        
1         0        2017:047:10:59:10.826 2017:047:10:59:14.826 12.3691788962   ENAB   1         RETR RETR 50304 NMAN      143.30 AA00000000 -0.0319321061      -0.688043092     -0.714541655     0.122504155       187.714872732 86.9980632258 TE_008FC -468      -99616 clocking,power_cmd                               603630020.01 603630024.01 1        
1         0        2017:047:10:59:14.826 2017:047:10:59:18.826 12.3691788962   ENAB   1         RETR RETR 50304 NMAN      143.30 AA00000000 -0.0319321061      -0.688043092     -0.714541655     0.122504155       187.714872732 86.9980632258 TE_008FC -468      -99616 clocking,power_cmd                               603630024.01 603630028.01 1        
0         0        2017:047:10:59:18.826 2017:047:10:59:21.077 12.3691788962   ENAB   0         RETR RETR 50304 NMAN      143.30 WSPOW00000 -0.0319321061      -0.688043092     -0.714541655     0.122504155       187.714872732 86.9980632258 TE_008FC -468      -99616 ccd_count,clocking,fep_count,power_cmd,vid_board 603630028.01 603630030.26 1        
0         0        2017:047:10:59:21.077 2017:047:10:59:42.826 12.3656806995   ENAB   0         RETR RETR 50304 NPNT      143.30 WSPOW00000 -0.031871781       -0.688036865     -0.714546885     0.122524331       187.721488642 86.9966446737 TE_008FC -468      -99616 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll          603630030.26 603630052.01 1        
6         0        2017:047:10:59:42.826 2017:047:11:00:49.826 12.3656806995   ENAB   6         RETR RETR 50304 NPNT      143.30 WSPOW3F03F -0.031871781       -0.688036865     -0.714546885     0.122524331       187.721488642 86.9966446737 TE_008FC -468      -99616 ccd_count,clocking,fep_count,power_cmd,vid_board 603630052.01 603630119.01 1        
6         0        2017:047:11:00:49.826 2017:047:11:00:53.826 12.3656806995   ENAB   6         RETR RETR 50304 NPNT      143.30 WSPOW3F03F -0.031871781       -0.688036865     -0.714546885     0.122524331       187.721488642 86.9966446737 TE_007AE -468      -99616 si_mode                                          603630119.01 603630123.01 1        
6         1        2017:047:11:00:53.826 2017:047:11:04:25.175 12.3656806995   ENAB   6         RETR RETR 50304 NPNT      143.30 XTZ0000005 -0.031871781       -0.688036865     -0.714546885     0.122524331       187.721488642 86.9966446737 TE_007AE -468      -99616 clocking,power_cmd                               603630123.01 603630334.36 1        
6         1        2017:047:11:04:25.175 2017:047:11:04:35.426 12.3656806995   ENAB   6         RETR RETR 50303 NMAN      143.30 XTZ0000005 -0.031871781       -0.688036865     -0.714546885     0.122524331       187.721488642 86.9966446737 TE_007AE -468      -99616 obsid,pcad_mode                                  603630334.36 603630344.61 1        
6         1        2017:047:11:04:35.426 2017:047:11:09:55.929 12.3656806995   ENAB   6         RETR RETR 50303 NMAN      143.79 XTZ0000005 -0.031871781       -0.688036865     -0.714546885     0.122524331       187.721488642 86.9966446737 TE_007AE -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    603630344.61 603630665.11 1        
6         1        2017:047:11:09:55.929 2017:047:11:15:16.432 15.2391387487   ENAB   6         RETR RETR 50303 NMAN      145.95 XTZ0000005 -0.0499958805941   -0.71464702647   -0.684307367828  0.136027447194    186.828097275 91.5703017766 TE_007AE -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    603630665.11 603630985.62 1        
6         1        2017:047:11:15:16.432 2017:047:11:20:36.935 24.2791667286   ENAB   6         RETR RETR 50303 NMAN      149.28 XTZ0000005 -0.110545960086    -0.793352398242  -0.57107491797   0.179568932586    181.866550826 108.103894256 TE_007AE -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    603630985.62 603631306.12 1        
6         1        2017:047:11:20:36.935 2017:047:11:25:57.438 31.4906363357   ENAB   6         RETR RETR 50303 NMAN      151.38 XTZ0000005 -0.168379008215    -0.852558519693  -0.443806419564  0.218696919545    173.73957993  126.767475331 TE_007AE -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    603631306.12 603631626.62 1        
6         1        2017:047:11:25:57.438 2017:047:12:19:30.826 33.1141390387   ENAB   6         RETR RETR 50303 NPNT      151.84 XTZ0000005 -0.184674569       -0.866045852     -0.404120761     0.229229789       170.752435041 132.724632852 TE_007AE -468      -99616 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll          603631626.62 603634840.01 1        
6         0        2017:047:12:19:30.826 2017:047:12:20:17.192 33.1141390387   ENAB   6         RETR RETR 50303 NPNT      151.84 AA00000000 -0.184674569       -0.866045852     -0.404120761     0.229229789       170.752435041 132.724632852 TE_007AE -468      -99616 clocking,power_cmd                               603634840.01 603634886.38 1        
6         0        2017:047:12:20:17.192 2017:047:12:20:27.443 33.1141390387   ENAB   6         RETR RETR 50302 NMAN      151.84 AA00000000 -0.184674569       -0.866045852     -0.404120761     0.229229789       170.752435041 132.724632852 TE_007AE -468      -99616 obsid,pcad_mode                                  603634886.38 603634896.63 1        
6         0        2017:047:12:20:27.443 2017:047:12:22:30.826 33.1141390387   ENAB   6         RETR RETR 50302 NMAN      152.24 AA00000000 -0.184674569       -0.866045852     -0.404120761     0.229229789       170.752435041 132.724632852 TE_007AE -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    603634896.63 603635020.01 1        
6         0        2017:047:12:22:30.826 2017:047:12:22:39.826 33.1141390387   ENAB   6         RETR RETR 50302 NMAN      152.24 AA00000000 -0.184674569       -0.866045852     -0.404120761     0.229229789       170.752435041 132.724632852 TE_007AE -468      -99616 clocking,power_cmd                               603635020.01 603635029.01 1        
6         0        2017:047:12:22:39.826 2017:047:12:24:58.882 33.1141390387   ENAB   6         RETR RETR 50302 NMAN      152.24 WSVIDALLDN -0.184674569       -0.866045852     -0.404120761     0.229229789       170.752435041 132.724632852 TE_007AE -468      -99616 power_cmd,vid_board                              603635029.01 603635168.07 0        
6         0        2017:047:12:24:58.882 2017:047:12:29:30.321 31.4061597652   ENAB   6         RETR RETR 50302 NMAN      153.74 WSVIDALLDN -0.181595863602    -0.858408232116  -0.430098538002  0.212540576843    171.310888521 129.221641893 TE_007AE -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    603635168.07 603635439.50 0        
6         0        2017:047:12:29:30.321 2017:047:12:34:01.760 26.4659854622   ENAB   6         RETR RETR 50302 NMAN      155.24 WSVIDALLDN -0.171908513554    -0.832127415346  -0.50102191304   0.164281679103    172.200667065 119.732646359 TE_007AE -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    603635439.50 603635710.94 0        
6         0        2017:047:12:34:01.760 2017:047:13:45:30.816 24.695747995    ENAB   6         RETR RETR 50302 NPNT      155.64 WSVIDALLDN -0.168139145       -0.821186892     -0.525180501     0.146856247       172.289592011 116.489371922 TE_007AE -468      -99616 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll          603635710.94 603640000.00 0        
6         0        2017:047:13:45:30.816 2017:047:15:08:21.559 24.695747995    ENAB   6         RETR RETR 50302 NPNT      155.66 WSVIDALLDN -0.168139145       -0.821186892     -0.525180501     0.146856247       172.289592011 116.489371922 TE_007AE -468      -99616 pitch                                            603640000.00 603644970.74 0        
6         0        2017:047:15:08:21.559 2017:047:15:08:31.810 24.695747995    ENAB   6         RETR RETR 50301 NMAN      155.66 WSVIDALLDN -0.168139145       -0.821186892     -0.525180501     0.146856247       172.289592011 116.489371922 TE_007AE -468      -99616 obsid,pcad_mode                                  603644970.74 603644980.99 0        
6         0        2017:047:15:08:31.810 2017:047:15:13:37.806 24.695747995    ENAB   6         RETR RETR 50301 NMAN      154.67 WSVIDALLDN -0.168139145       -0.821186892     -0.525180501     0.146856247       172.289592011 116.489371922 TE_007AE -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    603644980.99 603645286.99 0        
6         0        2017:047:15:13:37.806 2017:047:15:18:43.802 28.0422409173   ENAB   6         RETR RETR 50301 NMAN      149.87 WSVIDALLDN -0.174357657821    -0.829435140863  -0.499836096408  0.17832731304     172.777188611 119.657713358 TE_007AE -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    603645286.99 603645592.99 0        
6         0        2017:047:15:18:43.802 2017:047:15:23:49.798 39.6098023017   ENAB   6         RETR RETR 50301 NMAN      140.69 WSVIDALLDN -0.193335508096    -0.846705368125  -0.406498640851  0.283672796494    172.783960379 131.3108067   TE_007AE -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    603645592.99 603645898.98 0        
6         0        2017:047:15:23:49.798 2017:047:15:28:55.794 55.0729644614   ENAB   6         RETR RETR 50301 NMAN      131.65 WSVIDALLDN -0.213117298859    -0.841850914012  -0.262955074758  0.420383971805    166.07903473  152.591402176 TE_007AE -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    603645898.98 603646204.98 0        
6         0        2017:047:15:28:55.794 2017:047:15:34:01.790 64.1074189721   ENAB   6         RETR RETR 50301 NMAN      127.00 WSVIDALLDN -0.222127636222    -0.817712381741  -0.153200489242  0.508463748617    151.632638901 176.762712519 TE_007AE -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    603646204.98 603646510.97 0        
6         0        2017:047:15:34:01.790 2017:047:16:32:10.816 65.999999986    ENAB   6         RETR RETR 50301 NPNT      125.99 WSVIDALLDN -0.223903068       -0.807502418     -0.120538047     0.532238518       144.999999902 186.163564179 TE_007AE -468      -99616 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll          603646510.97 603650000.00 0        
6         0        2017:047:16:32:10.816 2017:047:19:18:50.816 65.999999986    ENAB   6         RETR RETR 50301 NPNT      125.98 WSVIDALLDN -0.223903068       -0.807502418     -0.120538047     0.532238518       144.999999902 186.163564179 TE_007AE -468      -99616 pitch                                            603650000.00 603660000.00 0        
6         0        2017:047:19:18:50.816 2017:047:22:05:30.816 65.999999986    ENAB   6         RETR RETR 50301 NPNT      125.93 WSVIDALLDN -0.223903068       -0.807502418     -0.120538047     0.532238518       144.999999902 186.163564179 TE_007AE -468      -99616 pitch                                            603660000.00 603670000.00 0        
6         0        2017:047:22:05:30.816 2017:047:23:10:08.102 65.999999986    ENAB   6         RETR RETR 50301 NPNT      125.89 WSVIDALLDN -0.223903068       -0.807502418     -0.120538047     0.532238518       144.999999902 186.163564179 TE_007AE -468      -99616 pitch                                            603670000.00 603673877.29 0        
6         0        2017:047:23:10:08.102 2017:047:23:10:18.353 65.999999986    ENAB   6         RETR RETR 50300 NMAN      125.89 WSVIDALLDN -0.223903068       -0.807502418     -0.120538047     0.532238518       144.999999902 186.163564179 TE_007AE -468      -99616 obsid,pcad_mode                                  603673877.29 603673887.54 0        
6         0        2017:047:23:10:18.353 2017:047:23:15:17.277 65.999999986    ENAB   6         RETR RETR 50300 NMAN      126.11 WSVIDALLDN -0.223903068       -0.807502418     -0.120538047     0.532238518       144.999999902 186.163564179 TE_007AE -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    603673887.54 603674186.46 0        
6         0        2017:047:23:15:17.277 2017:047:23:20:16.200 64.8452664549   ENAB   6         RETR RETR 50300 NMAN      127.32 WSVIDALLDN -0.233929069313    -0.805857502699  -0.0826390136674 0.537625956448    137.316914319 196.165329886 TE_007AE -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    603674186.46 603674485.38 0        
6         0        2017:047:23:20:16.200 2017:047:23:25:15.124 57.4943424476   ENAB   6         RETR RETR 50300 NMAN      129.85 WSVIDALLDN -0.265560722358    -0.790549508065  0.0485195852227  0.549686117381    118.285283419 223.317188372 TE_007AE -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    603674485.38 603674784.31 0        
6         0        2017:047:23:25:15.124 2017:047:23:30:14.047 42.4708276144   ENAB   6         RETR RETR 50300 NMAN      133.05 WSVIDALLDN -0.302065844107    -0.74331778045   0.233746903354   0.549178739589    106.891051357 247.057485556 TE_007AE -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    603674784.31 603675083.23 0        
6         0        2017:047:23:30:14.047 2017:047:23:35:12.971 25.9025284308   ENAB   6         RETR RETR 50300 NMAN      135.70 WSVIDALLDN -0.327130863347    -0.667934470089  0.410121553805   0.527872383034    104.726819042 263.213265944 TE_007AE -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    603675083.23 603675382.15 0        
6         0        2017:047:23:35:12.971 2017:047:23:40:11.895 14.3054137894   ENAB   6         RETR RETR 50300 NMAN      137.00 WSVIDALLDN -0.337341675515    -0.599914484983  0.524704113662   0.500987821736    106.205131313 273.112106813 TE_007AE -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    603675382.15 603675681.08 0        
